time,step num,fpa,drv,effect,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1776367067.4380832,,,,,-0.7705,3.6826,9.1346,0.0171,-0.0619,-0.0121
1776367067.438331,,,,,-0.8411,3.6981,9.1166,0.0151,-0.0623,-0.0128
1776367067.43852,,,,,-0.7454,3.6730,9.1226,0.0127,-0.0640,-0.0122
1776367067.438705,,,,,-0.8566,3.6491,9.1262,0.0098,-0.0629,-0.0121
1776367067.492191,,,,,-0.7107,3.6263,9.1322,0.0110,-0.0626,-0.0125
1776367067.493136,,,,,-0.8195,3.6443,9.1262,0.0133,-0.0629,-0.0119
1776367067.523372,,,,,-0.7836,3.6443,9.1262,0.0136,-0.0620,-0.0133
1776367067.523788,,,,,-0.7944,3.6550,9.1370,0.0137,-0.0617,-0.0136
1776367067.524066,,,,,-0.7286,3.6550,9.1262,0.0136,-0.0619,-0.0142
1776367067.524331,,,,,-0.8483,3.6790,9.1310,0.0122,-0.0641,-0.0127
1776367067.5256479,,,,,-0.7501,3.6897,9.1047,0.0078,-0.0637,-0.0127
1776367067.525871,,,,,-0.8088,3.6359,9.1214,0.0057,-0.0637,-0.0133
1776367067.611855,,,,,-0.8363,3.6514,9.0891,0.0049,-0.0631,-0.0131
1776367067.613497,,,,,-0.7095,3.5617,9.1226,0.0034,-0.0611,-0.0125
1776367067.6138828,,,,,-0.8255,3.6012,9.1394,0.0082,-0.0593,-0.0136
1776367067.6139169,,,,,-0.7992,3.6562,9.1286,0.0113,-0.0602,-0.0128
1776367067.6154292,,,,,-0.7765,3.6742,9.1190,0.0111,-0.0625,-0.0116
1776367067.615633,,,,,-0.8590,3.6586,9.1238,0.0089,-0.0622,-0.0127
1776367067.617478,,,,,-0.7478,3.6981,9.1214,0.0032,-0.0648,-0.0110
1776367067.6177258,,,,,-0.8351,3.6718,9.1286,-0.0017,-0.0654,-0.0105
1776367067.6178482,,,,,-0.7932,3.6897,9.1119,-0.0057,-0.0648,-0.0102
1776367067.7314172,,,,,-0.7777,3.6299,9.1131,-0.0070,-0.0628,-0.0108
1776367067.7334101,,,,,-0.7944,3.5988,9.1370,-0.0046,-0.0622,-0.0107
1776367067.733491,,,,,-0.7621,3.5940,9.1382,-0.0021,-0.0611,-0.0119
1776367067.7353091,,,,,-0.7693,3.6012,9.1286,0.0021,-0.0611,-0.0119
1776367067.735584,,,,,-0.7789,3.5773,9.1490,0.0069,-0.0625,-0.0115
1776367067.73576,,,,,-0.7669,3.6287,9.1442,0.0081,-0.0635,-0.0118
1776367067.7360158,,,,,-0.8076,3.6347,9.1394,0.0087,-0.0646,-0.0119
1776367067.736233,,,,,-0.7872,3.6395,9.1442,0.0086,-0.0658,-0.0115
1776367067.737194,,,,,-0.7836,3.6179,9.1250,0.0079,-0.0666,-0.0113
1776367067.737355,,,,,-0.8028,3.6550,9.1047,0.0069,-0.0666,-0.0119
1776367067.762781,,,,,-0.7908,3.6359,9.1442,0.0037,-0.0670,-0.0113
1776367067.791314,,,,,-0.7872,3.5892,9.1418,0.0034,-0.0667,-0.0115
1776367067.79292,,,,,-0.7896,3.5833,9.1478,0.0076,-0.0652,-0.0107
1776367067.7932851,,,,,-0.7753,3.6251,9.1358,0.0099,-0.0664,-0.0102
1776367067.793325,,,,,-0.7597,3.6359,9.1382,0.0084,-0.0663,-0.0107
1776367067.795649,,,,,-0.8052,3.6467,9.1382,0.0063,-0.0658,-0.0111
1776367067.884562,,,,,-0.7848,3.6371,9.1442,0.0049,-0.0667,-0.0102
1776367067.885091,,,,,-0.7765,3.6227,9.1394,0.0034,-0.0680,-0.0105
1776367067.885129,,,,,-0.7777,3.6060,9.1406,0.0027,-0.0683,-0.0110
1776367067.9130728,,,,,-0.7813,3.5629,9.1585,0.0034,-0.0683,-0.0110
1776367067.9134898,,,,,-0.7836,3.5868,9.1466,0.0069,-0.0690,-0.0107
1776367067.916369,,,,,-0.7549,3.5462,9.1394,0.0101,-0.0690,-0.0092
1776367067.91663,,,,,-0.7705,3.6036,9.1525,0.0157,-0.0677,-0.0107
1776367067.916866,,,,,-0.7597,3.6179,9.1478,0.0159,-0.0654,-0.0115
1776367067.9170182,,,,,-0.8088,3.6167,9.1298,0.0148,-0.0660,-0.0113
1776367067.917195,,,,,-0.7777,3.6407,9.1406,0.0131,-0.0675,-0.0108
1776367067.94305,,,,,-0.7669,3.6359,9.1382,0.0096,-0.0672,-0.0099
1776367067.943456,,,,,-0.7633,3.6203,9.1478,0.0075,-0.0667,-0.0101
1776367067.943496,,,,,-0.7729,3.5617,9.1202,0.0053,-0.0655,-0.0108
1776367067.943776,,,,,-0.7501,3.5378,9.1573,0.0087,-0.0646,-0.0105
1776367067.944329,,,,,-0.7765,3.6000,9.1525,0.0139,-0.0628,-0.0104
1776367068.003613,,,,,-0.7657,3.5498,9.1466,0.0153,-0.0619,-0.0108
1776367068.004097,,,,,-0.7884,3.6060,9.1466,0.0186,-0.0625,-0.0108
1776367068.004131,,,,,-0.7669,3.6132,9.1513,0.0192,-0.0635,-0.0105
1776367068.031232,,,,,-0.7705,3.6203,9.1430,0.0171,-0.0638,-0.0101
1776367068.033207,,,,,-0.7848,3.6335,9.1406,0.0139,-0.0646,-0.0107
1776367068.033419,,,,,-0.7836,3.6347,9.1382,0.0110,-0.0634,-0.0108
1776367068.061148,,,,,-0.7968,3.6395,9.1454,0.0079,-0.0632,-0.0110
1776367068.063516,,,,,-0.7741,3.6203,9.1430,0.0040,-0.0629,-0.0113
1776367068.063775,,,,,-0.7777,3.5928,9.1454,0.0020,-0.0637,-0.0105
1776367068.063958,,,,,-0.7681,3.5354,9.1442,0.0029,-0.0637,-0.0104
1776367068.0641222,,,,,-0.7561,3.5773,9.1597,0.0130,-0.0635,-0.0102
1776367068.064977,,,,,-0.7537,3.5665,9.1573,0.0157,-0.0643,-0.0108
1776367068.152046,,,,,-0.7872,3.6191,9.1597,0.0173,-0.0652,-0.0098
1776367068.152267,,,,,-0.7789,3.6203,9.1274,0.0154,-0.0651,-0.0090
1776367068.153945,,,,,-0.7753,3.6335,9.1501,0.0140,-0.0651,-0.0099
1776367068.1541,,,,,-0.7669,3.6215,9.1346,0.0096,-0.0641,-0.0105
1776367068.154114,,,,,-0.7717,3.6000,9.1382,0.0072,-0.0625,-0.0104
1776367068.1560378,,,,,-0.7669,3.5605,9.1501,0.0063,-0.0617,-0.0108
1776367068.15612,,,,,-0.7585,3.5474,9.1442,0.0075,-0.0611,-0.0115
1776367068.156202,,,,,-0.7322,3.5593,9.1597,0.0105,-0.0602,-0.0121
1776367068.1578119,,,,,-0.7777,3.5821,9.1609,0.0128,-0.0586,-0.0122
1776367068.211214,,,,,-0.7597,3.5988,9.1609,0.0144,-0.0619,-0.0110
1776367068.212384,,,,,-0.7777,3.6060,9.1394,0.0136,-0.0632,-0.0116
1776367068.241377,,,,,-0.7765,3.6036,9.1573,0.0127,-0.0641,-0.0115
1776367068.242211,,,,,-0.7717,3.6120,9.1537,0.0119,-0.0658,-0.0115
1776367068.2424471,,,,,-0.7848,3.5916,9.1442,0.0101,-0.0640,-0.0111
1776367068.271369,,,,,-0.7777,3.5713,9.1442,0.0086,-0.0644,-0.0105
1776367068.273008,,,,,-0.7561,3.5725,9.1478,0.0092,-0.0654,-0.0101
1776367068.273338,,,,,-0.7717,3.5569,9.1501,0.0108,-0.0660,-0.0104
1776367068.2733681,,,,,-0.7573,3.5486,9.1573,0.0124,-0.0664,-0.0102
1776367068.2742112,,,,,-0.7478,3.5725,9.1633,0.0145,-0.0658,-0.0115
1776367068.274506,,,,,-0.7765,3.5904,9.1561,0.0157,-0.0666,-0.0116
1776367068.27634,,,,,-0.7669,3.6000,9.1478,0.0142,-0.0666,-0.0104
1776367068.331419,,,,,-0.7836,3.5988,9.1561,0.0130,-0.0666,-0.0102
1776367068.3329039,,,,,-0.7729,3.6000,9.1621,0.0113,-0.0663,-0.0096
1776367068.333329,,,,,-0.7741,3.5856,9.1513,0.0093,-0.0672,-0.0092
1776367068.333386,,,,,-0.7573,3.5725,9.1573,0.0093,-0.0673,-0.0093
1776367068.361255,,,,,-0.7513,3.5474,9.1609,0.0095,-0.0661,-0.0101
1776367068.391329,,,,,-0.7609,3.5438,9.1549,0.0130,-0.0638,-0.0105
1776367068.393074,,,,,-0.7394,3.5701,9.1597,0.0133,-0.0637,-0.0105
1776367068.393229,,,,,-0.7406,3.5545,9.1573,0.0137,-0.0622,-0.0115
1776367068.3933692,,,,,-0.7860,3.5809,9.1705,0.0159,-0.0612,-0.0121
1776367068.3946729,,,,,-0.7466,3.5773,9.1585,0.0166,-0.0608,-0.0116
1776367068.394906,,,,,-0.7729,3.5749,9.1501,0.0153,-0.0599,-0.0118
1776367068.3963652,,,,,-0.7717,3.6072,9.1573,0.0134,-0.0605,-0.0122
1776367068.482759,,,,,-0.7382,3.5653,9.1525,0.0113,-0.0605,-0.0122
1776367068.483208,,,,,-0.8207,3.5533,9.1573,0.0124,-0.0600,-0.0122
1776367068.483428,,,,,-0.7645,3.5462,9.1418,0.0142,-0.0620,-0.0119
1776367068.485017,,,,,-0.7358,3.5426,9.1633,0.0160,-0.0608,-0.0121
1776367068.485279,,,,,-0.7932,3.5856,9.1501,0.0180,-0.0602,-0.0128
1776367068.485497,,,,,-0.7621,3.5665,9.1693,0.0177,-0.0612,-0.0116
1776367068.485703,,,,,-0.7705,3.5844,9.1693,0.0171,-0.0614,-0.0115
1776367068.485919,,,,,-0.7848,3.5856,9.1490,0.0166,-0.0626,-0.0115
1776367068.5127711,,,,,-0.7693,3.5988,9.1537,0.0166,-0.0651,-0.0105
1776367068.571433,,,,,-0.7705,3.5964,9.1501,0.0137,-0.0652,-0.0107
1776367068.5729878,,,,,-0.7537,3.5856,9.1633,0.0116,-0.0657,-0.0104
1776367068.575524,,,,,-0.8112,3.5761,9.1466,0.0102,-0.0651,-0.0105
1776367068.576125,,,,,-0.7394,3.5521,9.1537,0.0101,-0.0648,-0.0116
1776367068.5761979,,,,,-0.7872,3.5330,9.1501,0.0107,-0.0649,-0.0101
1776367068.5764742,,,,,-0.7501,3.5282,9.1705,0.0139,-0.0648,-0.0098
1776367068.576627,,,,,-0.8100,3.5821,9.1585,0.0185,-0.0634,-0.0118
1776367068.576721,,,,,-0.7753,3.5988,9.1549,0.0173,-0.0637,-0.0108
1776367068.5772932,,,,,-0.7178,3.5581,9.1573,0.0147,-0.0635,-0.0107
1776367068.63126,,,,,-0.8327,3.6060,9.1561,0.0147,-0.0634,-0.0121
1776367068.632797,,,,,-0.7406,3.5868,9.1657,0.0128,-0.0648,-0.0102
1776367068.632959,,,,,-0.7681,3.5844,9.1597,0.0107,-0.0651,-0.0105
1776367068.633034,,,,,-0.7597,3.5474,9.1501,0.0081,-0.0641,-0.0110
1776367068.6344051,,,,,-0.7693,3.5282,9.1501,0.0119,-0.0626,-0.0105
1776367068.691369,,,,,-0.7585,3.5378,9.1669,0.0160,-0.0638,-0.0102
1776367068.723131,,,,,-0.7370,3.5809,9.1525,0.0177,-0.0623,-0.0101
1776367068.723615,,,,,-0.7836,3.5629,9.1585,0.0166,-0.0619,-0.0108
1776367068.7236638,,,,,-0.7848,3.5629,9.1549,0.0159,-0.0623,-0.0113
1776367068.75338,,,,,-0.7382,3.6084,9.1621,0.0142,-0.0619,-0.0110
1776367068.753758,,,,,-0.7789,3.5856,9.1609,0.0121,-0.0626,-0.0115
1776367068.755407,,,,,-0.7789,3.5354,9.1466,0.0104,-0.0606,-0.0116
1776367068.755662,,,,,-0.7454,3.5282,9.1490,0.0115,-0.0611,-0.0102
1776367068.75575,,,,,-0.7430,3.4433,9.1585,0.0156,-0.0596,-0.0119
1776367068.782939,,,,,-0.7298,3.5761,9.1789,0.0308,-0.0622,-0.0110
1776367068.783576,,,,,-0.7717,3.5665,9.1549,0.0304,-0.0620,-0.0115
1776367068.7836218,,,,,-0.8028,3.6060,9.1537,0.0296,-0.0632,-0.0108
1776367068.7843032,,,,,-0.7083,3.5773,9.1609,0.0263,-0.0641,-0.0105
1776367068.784599,,,,,-0.8231,3.5605,9.1537,0.0241,-0.0626,-0.0122
1776367068.784817,,,,,-0.7657,3.5988,9.1585,0.0244,-0.0641,-0.0121
1776367068.841422,,,,,-0.7621,3.6012,9.1549,0.0217,-0.0643,-0.0108
1776367068.8423629,,,,,-0.7908,3.5785,9.1573,0.0183,-0.0654,-0.0105
1776367068.842653,,,,,-0.7836,3.5653,9.1454,0.0171,-0.0663,-0.0105
1776367068.871356,,,,,-0.7358,3.5318,9.1633,0.0174,-0.0661,-0.0101
1776367068.872194,,,,,-0.6951,3.5462,9.1549,0.0192,-0.0638,-0.0105
1776367068.8724139,,,,,-0.7789,3.5509,9.1573,0.0202,-0.0614,-0.0115
1776367068.901355,,,,,-0.7478,3.5868,9.1525,0.0212,-0.0597,-0.0115
1776367068.931388,,,,,-0.8004,3.5988,9.1585,0.0195,-0.0603,-0.0116
1776367068.933055,,,,,-0.7705,3.5868,9.1609,0.0179,-0.0615,-0.0105
1776367068.935263,,,,,-0.7645,3.5868,9.1717,0.0168,-0.0626,-0.0107
1776367068.935679,,,,,-0.6999,3.5653,9.1717,0.0154,-0.0629,-0.0115
1776367068.935754,,,,,-0.8183,3.5940,9.1609,0.0148,-0.0603,-0.0127
1776367068.935793,,,,,-0.7119,3.5605,9.1609,0.0134,-0.0597,-0.0115
1776367068.936064,,,,,-0.7310,3.5258,9.1729,0.0171,-0.0547,-0.0134
1776367068.936249,,,,,-0.7394,3.5557,9.1657,0.0200,-0.0536,-0.0145
1776367069.022909,,,,,-0.7501,3.5569,9.1693,0.0221,-0.0525,-0.0150
1776367069.024123,,,,,-0.7573,3.5797,9.1693,0.0224,-0.0515,-0.0156
1776367069.024517,,,,,-0.7705,3.5713,9.1765,0.0220,-0.0516,-0.0153
1776367069.024562,,,,,-0.8076,3.5713,9.1609,0.0217,-0.0527,-0.0150
1776367069.024816,,,,,-0.7226,3.6096,9.1657,0.0217,-0.0536,-0.0142
1776367069.025336,,,,,-0.7717,3.5557,9.1478,0.0195,-0.0519,-0.0159
1776367069.028198,,,,,-0.7705,3.5438,9.1585,0.0189,-0.0504,-0.0153
1776367069.028503,,,,,-0.7765,3.5246,9.1801,0.0206,-0.0509,-0.0148
1776367069.028544,,,,,-0.7537,3.5486,9.1705,0.0235,-0.0516,-0.0154
1776367069.083714,,,,,-0.7944,3.5629,9.1693,0.0260,-0.0519,-0.0154
1776367069.0840929,,,,,-0.7932,3.5964,9.1609,0.0270,-0.0531,-0.0147
1776367069.084259,,,,,-0.7657,3.5844,9.1573,0.0252,-0.0547,-0.0140
1776367069.086266,,,,,-0.7765,3.5940,9.1513,0.0228,-0.0551,-0.0144
1776367069.086539,,,,,-0.7645,3.5964,9.1466,0.0194,-0.0518,-0.0160
1776367069.086575,,,,,-0.8351,3.6012,9.1561,0.0177,-0.0525,-0.0150
1776367069.141443,,,,,-0.8160,3.5773,9.1478,0.0168,-0.0562,-0.0147
1776367069.142148,,,,,-0.7765,3.5545,9.1442,0.0170,-0.0583,-0.0136
1776367069.142325,,,,,-0.7980,3.5282,9.1525,0.0179,-0.0573,-0.0133
1776367069.2015018,,,,,-0.7238,3.5677,9.1561,0.0214,-0.0596,-0.0127
1776367069.203014,,,,,-0.7932,3.5773,9.1597,0.0208,-0.0567,-0.0137
1776367069.203369,,,,,-0.7860,3.5725,9.1585,0.0205,-0.0565,-0.0133
1776367069.203398,,,,,-0.7621,3.5916,9.1585,0.0195,-0.0573,-0.0142
1776367069.204297,,,,,-0.8028,3.5892,9.1669,0.0185,-0.0577,-0.0124
1776367069.2045262,,,,,-0.7765,3.5809,9.1490,0.0174,-0.0577,-0.0128
1776367069.206183,,,,,-0.7992,3.5641,9.1525,0.0163,-0.0580,-0.0128
1776367069.233003,,,,,-0.7932,3.5689,9.1645,0.0162,-0.0588,-0.0134
1776367069.233429,,,,,-0.8016,3.5438,9.1501,0.0163,-0.0594,-0.0137
1776367069.261278,,,,,-0.7741,3.5605,9.1657,0.0208,-0.0574,-0.0136
1776367069.2628329,,,,,-0.7860,3.5450,9.1573,0.0221,-0.0593,-0.0133
1776367069.2631009,,,,,-0.8339,3.5928,9.1549,0.0234,-0.0593,-0.0125
1776367069.264224,,,,,-0.7501,3.5617,9.1705,0.0234,-0.0603,-0.0128
1776367069.264554,,,,,-0.7944,3.6036,9.1454,0.0234,-0.0600,-0.0133
1776367069.2646139,,,,,-0.7298,3.5605,9.1681,0.0214,-0.0582,-0.0154
1776367069.3229141,,,,,-0.8698,3.5665,9.1466,0.0212,-0.0553,-0.0142
1776367069.323348,,,,,-0.8136,3.5880,9.1573,0.0214,-0.0585,-0.0115
1776367069.32363,,,,,-0.8040,3.5797,9.1621,0.0206,-0.0619,-0.0102
1776367069.383564,,,,,-0.7693,3.5569,9.1501,0.0202,-0.0632,-0.0113
1776367069.384017,,,,,-0.7860,3.5569,9.1609,0.0218,-0.0634,-0.0111
1776367069.384066,,,,,-0.7513,3.5797,9.1597,0.0229,-0.0637,-0.0111
1776367069.384382,,,,,-0.7825,3.5509,9.1501,0.0249,-0.0628,-0.0118
1776367069.3847702,,,,,-0.7777,3.5629,9.1561,0.0250,-0.0626,-0.0113
1776367069.384939,,,,,-0.7944,3.5868,9.1549,0.0250,-0.0632,-0.0111
1776367069.38732,,,,,-0.7896,3.5892,9.1466,0.0244,-0.0643,-0.0108
1776367069.387586,,,,,-0.7956,3.5880,9.1466,0.0223,-0.0622,-0.0110
1776367069.3876202,,,,,-0.8016,3.5785,9.1597,0.0223,-0.0631,-0.0104
1776367069.442487,,,,,-0.7633,3.5438,9.1406,0.0231,-0.0631,-0.0113
1776367069.443371,,,,,-0.7777,3.5653,9.1609,0.0254,-0.0628,-0.0116
1776367069.443595,,,,,-0.8004,3.5701,9.1501,0.0266,-0.0620,-0.0113
1776367069.446423,,,,,-0.7717,3.5773,9.1573,0.0272,-0.0619,-0.0113
1776367069.4467258,,,,,-0.7848,3.5880,9.1573,0.0272,-0.0622,-0.0116
1776367069.446761,,,,,-0.8160,3.5653,9.1633,0.0263,-0.0617,-0.0118
1776367069.502327,,,,,-0.7346,3.6156,9.1346,0.0273,-0.0631,-0.0111
1776367069.503389,,,,,-0.7777,3.5821,9.1466,0.0234,-0.0596,-0.0116
1776367069.503642,,,,,-0.8207,3.5892,9.1370,0.0217,-0.0586,-0.0131
1776367069.5319371,,,,,-0.7956,3.5665,9.1501,0.0215,-0.0591,-0.0124
1776367069.5344372,,,,,-0.7944,3.5653,9.1478,0.0221,-0.0606,-0.0113
1776367069.5637891,,,,,-0.7107,3.5641,9.1693,0.0260,-0.0597,-0.0116
1776367069.564255,,,,,-0.7968,3.5701,9.1573,0.0267,-0.0571,-0.0125
1776367069.564297,,,,,-0.7813,3.5833,9.1513,0.0283,-0.0586,-0.0125
1776367069.564574,,,,,-0.7549,3.5904,9.1585,0.0287,-0.0571,-0.0134
1776367069.5663638,,,,,-0.7968,3.5785,9.1454,0.0279,-0.0556,-0.0134
1776367069.566541,,,,,-0.7860,3.5952,9.1346,0.0286,-0.0560,-0.0134
1776367069.623764,,,,,-0.7968,3.5737,9.1525,0.0281,-0.0559,-0.0133
1776367069.6528928,,,,,-0.8052,3.5809,9.1490,0.0287,-0.0570,-0.0131
1776367069.6533499,,,,,-0.8040,3.5569,9.1382,0.0316,-0.0574,-0.0122
1776367069.653394,,,,,-0.7585,3.5821,9.1549,0.0321,-0.0582,-0.0119
1776367069.654766,,,,,-0.7992,3.5785,9.1525,0.0345,-0.0591,-0.0119
1776367069.655005,,,,,-0.7777,3.5964,9.1490,0.0328,-0.0574,-0.0131
1776367069.6550431,,,,,-0.7645,3.6203,9.1418,0.0315,-0.0556,-0.0134
1776367069.655263,,,,,-0.8207,3.6120,9.1418,0.0299,-0.0548,-0.0148
1776367069.6562471,,,,,-0.8255,3.5952,9.1346,0.0286,-0.0560,-0.0140
1776367069.656509,,,,,-0.7980,3.5976,9.1573,0.0284,-0.0574,-0.0127
1776367069.771462,,,,,-0.7968,3.6203,9.1370,0.0275,-0.0588,-0.0118
1776367069.7723038,,,,,-0.7513,3.5868,9.1442,0.0255,-0.0579,-0.0133
1776367069.77256,,,,,-0.8088,3.5952,9.1501,0.0250,-0.0564,-0.0142
1776367069.831417,,,,,-0.7956,3.6084,9.1394,0.0244,-0.0564,-0.0139
1776367069.833206,,,,,-0.8064,3.5880,9.1382,0.0243,-0.0567,-0.0130
1776367069.8335109,,,,,-0.8160,3.6167,9.1406,0.0241,-0.0556,-0.0134
1776367069.8349319,,,,,-0.8088,3.6132,9.1573,0.0246,-0.0573,-0.0128
1776367069.8353012,,,,,-0.7836,3.6179,9.1597,0.0238,-0.0589,-0.0136
1776367069.8353431,,,,,-0.8136,3.6060,9.1358,0.0209,-0.0594,-0.0137
1776367069.835403,,,,,-0.7633,3.5689,9.1382,0.0199,-0.0583,-0.0134
1776367069.836519,,,,,-0.8255,3.5785,9.1466,0.0224,-0.0568,-0.0136
1776367069.83668,,,,,-0.7466,3.5725,9.1466,0.0275,-0.0535,-0.0151
1776367069.836871,,,,,-0.8327,3.6120,9.1478,0.0286,-0.0573,-0.0139
1776367069.862821,,,,,-0.7669,3.6048,9.1490,0.0287,-0.0593,-0.0127
1776367069.923272,,,,,-0.7860,3.6000,9.1382,0.0266,-0.0573,-0.0130
1776367069.9238431,,,,,-0.8136,3.5964,9.1310,0.0264,-0.0573,-0.0133
1776367069.923875,,,,,-0.8112,3.6096,9.1334,0.0279,-0.0583,-0.0124
1776367069.9239528,,,,,-0.8112,3.6048,9.1346,0.0284,-0.0599,-0.0113
1776367069.953932,,,,,-0.7956,3.6215,9.1382,0.0284,-0.0594,-0.0124
1776367069.954536,,,,,-0.7896,3.6024,9.1358,0.0287,-0.0597,-0.0124
1776367069.954575,,,,,-0.7896,3.6287,9.1406,0.0278,-0.0594,-0.0125
1776367069.9545999,,,,,-0.8028,3.6000,9.1358,0.0272,-0.0608,-0.0125
1776367069.955317,,,,,-0.8267,3.6084,9.1298,0.0270,-0.0605,-0.0128
1776367069.9554582,,,,,-0.8064,3.6251,9.1358,0.0266,-0.0602,-0.0127
1776367069.9577348,,,,,-0.8028,3.6132,9.1382,0.0261,-0.0605,-0.0128
1776367069.958051,,,,,-0.7980,3.6179,9.1370,0.0254,-0.0620,-0.0118
1776367069.958088,,,,,-0.8040,3.6156,9.1394,0.0252,-0.0611,-0.0107
1776367069.958349,,,,,-0.8040,3.6227,9.1370,0.0246,-0.0608,-0.0116
1776367070.012278,,,,,-0.7932,3.6383,9.1382,0.0232,-0.0617,-0.0118
1776367070.012705,,,,,-0.8100,3.6227,9.1286,0.0212,-0.0626,-0.0125
1776367070.013407,,,,,-0.8136,3.6191,9.1286,0.0195,-0.0631,-0.0130
1776367070.074795,,,,,-0.8052,3.6048,9.1370,0.0185,-0.0612,-0.0124
1776367070.075262,,,,,-0.8100,3.6036,9.1322,0.0194,-0.0609,-0.0125
1776367070.0755641,,,,,-0.8136,3.5988,9.1262,0.0200,-0.0591,-0.0121
1776367070.132622,,,,,-0.7944,3.5761,9.1358,0.0218,-0.0605,-0.0124
1776367070.133606,,,,,-0.7908,3.6132,9.1573,0.0246,-0.0605,-0.0133
1776367070.1364748,,,,,-0.7980,3.6167,9.1490,0.0258,-0.0603,-0.0131
1776367070.1367419,,,,,-0.8207,3.6239,9.1406,0.0261,-0.0603,-0.0121
1776367070.136928,,,,,-0.8195,3.6311,9.1262,0.0267,-0.0620,-0.0125
1776367070.1371799,,,,,-0.8195,3.6203,9.1310,0.0252,-0.0629,-0.0128
1776367070.1374002,,,,,-0.8160,3.6120,9.1358,0.0257,-0.0611,-0.0124
1776367070.137642,,,,,-0.8160,3.6203,9.1346,0.0272,-0.0628,-0.0118
1776367070.137908,,,,,-0.8052,3.6167,9.1274,0.0273,-0.0625,-0.0116
1776367070.137938,,,,,-0.7908,3.5976,9.1394,0.0276,-0.0619,-0.0118
1776367070.162643,,,,,-0.8136,3.6347,9.1346,0.0299,-0.0606,-0.0131
1776367070.1913972,,,,,-0.8016,3.6287,9.1346,0.0304,-0.0617,-0.0119
1776367070.192368,,,,,-0.8471,3.6550,9.1286,0.0305,-0.0634,-0.0121
1776367070.192636,,,,,-0.7860,3.6299,9.1250,0.0286,-0.0651,-0.0113
1776367070.282915,,,,,-0.8004,3.6359,9.1095,0.0272,-0.0629,-0.0115
1776367070.2835488,,,,,-0.8255,3.6431,9.1310,0.0252,-0.0622,-0.0118
1776367070.283596,,,,,-0.8076,3.6443,9.1226,0.0240,-0.0635,-0.0121
1776367070.28503,,,,,-0.8088,3.6323,9.1178,0.0223,-0.0626,-0.0127
1776367070.285293,,,,,-0.8124,3.6156,9.1178,0.0209,-0.0619,-0.0121
1776367070.285467,,,,,-0.8016,3.6299,9.1298,0.0203,-0.0614,-0.0121
1776367070.288324,,,,,-0.8052,3.6251,9.1346,0.0197,-0.0623,-0.0124
1776367070.2885141,,,,,-0.7992,3.6263,9.1226,0.0199,-0.0619,-0.0110
1776367070.312633,,,,,-0.8148,3.6167,9.1310,0.0208,-0.0623,-0.0115
1776367070.371434,,,,,-0.8016,3.6144,9.1334,0.0203,-0.0629,-0.0119
1776367070.373037,,,,,-0.7992,3.6335,9.1334,0.0209,-0.0626,-0.0125
1776367070.373301,,,,,-0.8124,3.6431,9.1286,0.0214,-0.0614,-0.0127
1776367070.37493,,,,,-0.8160,3.6323,9.1310,0.0220,-0.0628,-0.0128
1776367070.375103,,,,,-0.8112,3.6395,9.1310,0.0212,-0.0619,-0.0115
1776367070.37527,,,,,-0.8028,3.6371,9.1274,0.0199,-0.0628,-0.0110
1776367070.375513,,,,,-0.8004,3.6239,9.1310,0.0194,-0.0625,-0.0119
1776367070.376253,,,,,-0.8088,3.6359,9.1286,0.0186,-0.0623,-0.0111
1776367070.3764648,,,,,-0.8040,3.6407,9.1262,0.0185,-0.0612,-0.0113
1776367070.461392,,,,,-0.7956,3.6287,9.1322,0.0174,-0.0619,-0.0118
1776367070.4628859,,,,,-0.7956,3.6287,9.1310,0.0189,-0.0620,-0.0115
1776367070.4632351,,,,,-0.8052,3.6407,9.1370,0.0189,-0.0629,-0.0113
1776367070.463278,,,,,-0.8231,3.6407,9.1226,0.0179,-0.0641,-0.0111
1776367070.464351,,,,,-0.8112,3.6550,9.1226,0.0142,-0.0648,-0.0105
1776367070.493572,,,,,-0.8088,3.6167,9.1238,0.0144,-0.0641,-0.0104
1776367070.494087,,,,,-0.7992,3.6371,9.1334,0.0144,-0.0644,-0.0110
1776367070.49421,,,,,-0.8016,3.6287,9.1155,0.0130,-0.0635,-0.0110
1776367070.494455,,,,,-0.8028,3.6251,9.1286,0.0128,-0.0640,-0.0108
1776367070.495241,,,,,-0.8064,3.6347,9.1370,0.0133,-0.0643,-0.0113
1776367070.4954398,,,,,-0.8040,3.6395,9.1370,0.0130,-0.0654,-0.0105
1776367070.552203,,,,,-0.8016,3.6514,9.1250,0.0119,-0.0640,-0.0115
1776367070.554344,,,,,-0.8028,3.6347,9.1238,0.0104,-0.0648,-0.0104
1776367070.5545878,,,,,-0.8052,3.6347,9.1238,0.0092,-0.0637,-0.0116
1776367070.582846,,,,,-0.8040,3.6275,9.1322,0.0078,-0.0622,-0.0111
1776367070.583433,,,,,-0.8076,3.6191,9.1382,0.0073,-0.0632,-0.0108
1776367070.5836952,,,,,-0.8016,3.6179,9.1382,0.0076,-0.0635,-0.0108
1776367070.584394,,,,,-0.7992,3.6000,9.1358,0.0086,-0.0634,-0.0110
1776367070.586698,,,,,-0.7932,3.6191,9.1430,0.0099,-0.0641,-0.0113
