time,step num,fpa,drv,effect,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1776363650.363914,,,,,-1.1593,3.7376,9.0413,0.0150,-0.0597,-0.0082
1776363650.4216871,,,,,-1.1390,3.7292,9.0497,0.0182,-0.0596,-0.0090
1776363650.4219909,,,,,-1.1545,3.7436,9.0616,0.0211,-0.0603,-0.0096
1776363650.4220831,,,,,-1.1689,3.7436,9.0461,0.0247,-0.0631,-0.0101
1776363650.422246,,,,,-1.1653,3.7735,9.0461,0.0263,-0.0649,-0.0089
1776363650.42242,,,,,-1.1749,3.7890,9.0353,0.0260,-0.0666,-0.0090
1776363650.4233222,,,,,-1.1749,3.7819,9.0138,0.0247,-0.0678,-0.0093
1776363650.5106418,,,,,-1.1545,3.7747,9.0221,0.0231,-0.0681,-0.0089
1776363650.510943,,,,,-1.1486,3.7735,9.0054,0.0237,-0.0680,-0.0084
1776363650.5109608,,,,,-1.0947,3.7555,9.0281,0.0214,-0.0638,-0.0098
1776363650.512556,,,,,-1.1294,3.7723,9.0520,0.0224,-0.0611,-0.0122
1776363650.512888,,,,,-1.1605,3.7831,9.0401,0.0238,-0.0600,-0.0128
1776363650.513113,,,,,-1.1701,3.7998,9.0197,0.0224,-0.0611,-0.0125
1776363650.513301,,,,,-1.1533,3.8297,8.9970,0.0131,-0.0626,-0.0116
1776363650.540522,,,,,-1.0935,3.8285,9.0138,0.0064,-0.0603,-0.0116
1776363650.5407948,,,,,-1.0839,3.7842,9.0197,-0.0012,-0.0542,-0.0147
1776363650.5704472,,,,,-1.1234,3.7639,9.0305,-0.0040,-0.0486,-0.0176
1776363650.570642,,,,,-1.1629,3.7328,9.0425,-0.0005,-0.0425,-0.0165
1776363650.5706508,,,,,-1.1940,3.7304,9.0437,0.0035,-0.0438,-0.0170
1776363650.5707479,,,,,-1.1832,3.7519,9.0604,0.0073,-0.0466,-0.0151
1776363650.5720909,,,,,-1.1844,3.7567,9.0473,0.0113,-0.0516,-0.0154
1776363650.630775,,,,,-1.1844,3.7819,9.0425,0.0127,-0.0556,-0.0147
1776363650.6310139,,,,,-1.1988,3.7890,9.0197,0.0119,-0.0594,-0.0140
1776363650.6311371,,,,,-1.1521,3.8058,9.0162,0.0089,-0.0614,-0.0140
1776363650.6321542,,,,,-1.0923,3.7866,9.0245,0.0040,-0.0593,-0.0148
1776363650.632385,,,,,-1.1462,3.7543,9.0269,-0.0002,-0.0535,-0.0176
1776363650.632399,,,,,-1.2132,3.7448,9.0185,-0.0011,-0.0510,-0.0179
1776363650.690206,,,,,-1.1940,3.7448,9.0221,-0.0006,-0.0533,-0.0162
1776363650.690455,,,,,-1.1617,3.7208,9.0449,0.0014,-0.0545,-0.0151
1776363650.6906,,,,,-1.1916,3.7436,9.0532,0.0050,-0.0567,-0.0144
1776363650.720476,,,,,-1.1749,3.7711,9.0257,0.0063,-0.0597,-0.0136
1776363650.720729,,,,,-1.2179,3.7938,9.0126,0.0023,-0.0596,-0.0142
1776363650.720829,,,,,-1.1689,3.7950,9.0209,-0.0024,-0.0615,-0.0127
1776363650.720945,,,,,-1.1689,3.7687,9.0150,-0.0070,-0.0603,-0.0130
1776363650.722008,,,,,-1.1725,3.7388,9.0233,-0.0101,-0.0596,-0.0144
1776363650.780957,,,,,-1.1677,3.7172,9.0544,-0.0111,-0.0571,-0.0157
1776363650.7812412,,,,,-1.1653,3.7113,9.0437,-0.0086,-0.0560,-0.0157
1776363650.781271,,,,,-1.1832,3.7113,9.0497,-0.0069,-0.0556,-0.0153
1776363650.781319,,,,,-1.1976,3.7352,9.0485,-0.0034,-0.0560,-0.0148
1776363650.7813451,,,,,-1.1737,3.7161,9.0604,-0.0031,-0.0582,-0.0139
1776363650.782203,,,,,-1.1976,3.7184,9.0473,-0.0015,-0.0600,-0.0136
1776363650.782347,,,,,-1.2167,3.7364,9.0449,0.0003,-0.0648,-0.0122
1776363650.784126,,,,,-1.1773,3.7244,9.0317,-0.0002,-0.0680,-0.0113
1776363650.8401542,,,,,-1.1761,3.7005,9.0365,-0.0009,-0.0669,-0.0115
1776363650.8403761,,,,,-1.1653,3.6754,9.0652,0.0003,-0.0664,-0.0110
1776363650.840466,,,,,-1.1809,3.6885,9.0748,0.0043,-0.0667,-0.0107
1776363650.9007602,,,,,-1.1916,3.7005,9.0700,0.0111,-0.0730,-0.0102
1776363650.900896,,,,,-1.2144,3.7388,9.0556,0.0108,-0.0776,-0.0098
1776363650.900906,,,,,-1.1785,3.7496,9.0508,0.0073,-0.0790,-0.0090
1776363650.9009511,,,,,-1.1677,3.7675,9.0341,0.0027,-0.0788,-0.0093
1776363650.900977,,,,,-1.1593,3.7496,9.0449,-0.0012,-0.0788,-0.0086
1776363650.902095,,,,,-1.1414,3.7161,9.0461,-0.0034,-0.0767,-0.0089
1776363650.9021719,,,,,-1.1809,3.7232,9.0640,-0.0038,-0.0782,-0.0102
1776363650.902177,,,,,-1.1868,3.7017,9.0544,-0.0017,-0.0794,-0.0095
1776363650.958186,,,,,-1.1749,3.6849,9.0568,-0.0008,-0.0799,-0.0093
1776363650.96029,,,,,-1.1450,3.7029,9.0891,0.0011,-0.0806,-0.0095
1776363650.960375,,,,,-1.1952,3.7053,9.0652,0.0021,-0.0820,-0.0102
1776363650.9902232,,,,,-1.1868,3.7208,9.0556,0.0027,-0.0846,-0.0098
1776363650.990474,,,,,-1.1677,3.7053,9.0556,0.0023,-0.0866,-0.0082
1776363650.990491,,,,,-1.1509,3.7005,9.0473,0.0021,-0.0869,-0.0075
1776363650.9920971,,,,,-1.1438,3.6742,9.0616,0.0035,-0.0864,-0.0079
1776363651.020482,,,,,-1.1127,3.6706,9.0712,0.0044,-0.0869,-0.0086
1776363651.0207338,,,,,-1.1282,3.6849,9.0688,0.0070,-0.0855,-0.0092
1776363651.020899,,,,,-1.1450,3.6897,9.0712,0.0090,-0.0854,-0.0089
